movie_title,genres,tomatometer_rating
Black Panther,Animation,34.0
Thor : Ragnarok,Horror,17.0
The Notebook,Animation,2.0
Star Wars,Musical,28.0
Pretty Woman,Drama,1.0
Harry Potter and The Chamber Of Secrets,Action,55.0
Friends With Kids,Musical,64.0
Blood Diamond,Comedy,36.0
SING,Fantasy,67.0
Iron Man ,Action,54.0
Snatch,Family,76.0
Chocolat,Animation,73.0
Blood Diamond,History,30.0
The Notebook,Adventure,26.0
The Godfather,Horror,7.0
Chocolat,Biography,72.0
Chocolat,Fantasy,23.0
Star Wars,Adventure,53.0
Zootropolis,Sci-Fi,16.0
Brimstone,Fantasy,92.0
Interstellar,Crime,5.0
Interstellar,Sci-Fi,64.0
Snatch,Animation,3.0
Iron Man ,Crime,21.0
Wonder Woman,Romance,76.0
Chocolat,Animation,56.0
Iron Man ,Sci-Fi,64.0
Allied,Horror,64.0
The Dark Knight,Action,18.0
Wonder Woman,Adventure,22.0
The Conjuring,Drama,36.0
Chocolat,Musical,95.0
Shutter Island,Action,49.0
Avengers Infinity War,Musical,68.0
Romeo and Juliet,Crime,82.0
Casablanca,Drama,82.0
Thor : Ragnarok,Fantasy,81.0
Ice Age 1,Drama,58.0
Iron Man ,Action,18.0
The Dark Tower,Romance,85.0
Avatar,Biography,59.0
Harry Potter and The Chamber Of Secrets,Drama,40.0
Octav,Musical,33.0
SING,Romance,3.0
The Godfather,Musical,55.0
The Martian,Family,80.0
Harry Potter and The Chamber Of Secrets,Biography,89.0
The Notebook,Sci-Fi,9.0
The Dark Tower,Fantasy,1.0
Thor : Ragnarok,Crime,31.0
Thor : Ragnarok,Musical,40.0
Shrek,Fantasy,57.0
Rambo II,Horror,38.0
The Dark Tower,Romance,81.0
Interstellar,Fantasy,78.0
Thor : Ragnarok,Action,85.0
Pretty Woman,Biography,26.0
Chocolat,Action,88.0
The Martian,Crime,82.0
Interstellar,Sci-Fi,75.0
Inside Out,Crime,75.0
Casablanca,Adventure,36.0
Batman Begins,Sci-Fi,87.0
Brimstone,Horror,38.0
The Dark Tower,Sci-Fi,13.0
The Godfather,Musical,49.0
The Dark Knight,Animation,41.0
Titanic,Thriller,79.0
American Pie,History,21.0
Friends With Kids,Drama,87.0
Transformers,Action,47.0
Batman Begins,Adventure,8.0
The Godfather,Comedy,92.0
The Dark Tower,Romance,11.0
The Martian,Adventure,43.0
Love,Fantasy,17.0
Transformers,Horror,23.0
Zootropolis,Romance,76.0
Zootropolis,Family,31.0
Allied,Fantasy,64.0
Titanic,Crime,75.0
Casablanca,Family,28.0
The Wolf Of Wallstreet,Thriller,39.0
American Pie,Adventure,38.0
The Conjuring,Horror,48.0
Alien,Romance,71.0
The Notebook,Romance,42.0
American Pie,Thriller,78.0
Shrek,Sci-Fi,40.0
Blood Diamond,Biography,77.0
Thor : Ragnarok,Crime,51.0
Iron Man ,Family,4.0
The Notebook,Fantasy,80.0
Black Panther,Fantasy,17.0
Thor : Ragnarok,Drama,87.0
Octav,Thriller,27.0
Iron Man ,Adventure,4.0
Ice Age 1,Animation,79.0
Finding Dory,Crime,31.0
The Martian,History,81.0
Love,Family,48.0
Batman Begins,Biography,90.0
Love,Biography,64.0
Avengers Infinity War,Fantasy,21.0
The Wolf Of Wallstreet,Family,19.0
Wonder Woman,Family,9.0
The Wolf Of Wallstreet,Thriller,65.0
Rambo I,Sci-Fi,26.0
Rambo III,Romance,50.0
Rambo III,Adventure,14.0
Rambo III,History,60.0
Brimstone,Biography,76.0
Blood Diamond,Romance,40.0
The Martian,Fantasy,47.0
Batman Begins,Musical,8.0
Chronicles of Narnia,Drama,39.0
Ice Age 1,Fantasy,85.0
Finding Dory,Crime,58.0
Titanic,Thriller,77.0
Finding Dory,Horror,11.0
Inside Out,Romance,23.0
Snatch,Drama,55.0
Ice Age 1,Horror,93.0
Avengers Infinity War,Action,9.0
Romeo and Juliet,Horror,80.0
The Ring,Comedy,57.0
The Ring,Horror,48.0
Terminator 2,Crime,8.0
Iron Man ,Comedy,31.0
Pretty Woman,Musical,52.0
Brimstone,Comedy,27.0
Alien,Action,82.0
Wonder Woman,Crime,14.0
Friends With Kids,Family,76.0
Avatar,Romance,41.0
Fantastic Beasts and Where To Find Them,Action,13.0
Thor : Ragnarok,Fantasy,24.0
Shutter Island,Adventure,99.0
Batman Begins,Biography,3.0
Black Panther,Family,19.0
Wonder Woman,Action,8.0
The Dark Tower,Sci-Fi,8.0
Harry Potter and The Chamber Of Secrets,History,36.0
The Martian,Fantasy,38.0
Avengers Infinity War,Animation,66.0
Rambo III,Animation,95.0
Terminator I,Comedy,96.0
The Ring,Family,86.0
Iron Man ,Thriller,43.0
Iron Man ,Drama,27.0
SING,Crime,89.0
Star Wars,Biography,63.0
Romeo and Juliet,Adventure,71.0
Zootropolis,Horror,14.0
Thor : Ragnarok,Musical,2.0
Octav,Thriller,39.0
The Dark Knight,Horror,64.0
The Godfather,Comedy,69.0
Wonder Woman,Adventure,34.0
Finding Dory,Crime,66.0
Shrek,Action,71.0
Rambo II,Romance,85.0
Interstellar,Comedy,34.0
Pretty Woman,Adventure,60.0
Wonder Woman,Biography,60.0
Harry Potter and The Chamber Of Secrets,Sci-Fi,44.0
Chronicles of Narnia,Sci-Fi,1.0
Pretty Woman,Fantasy,77.0
Batman Begins,Drama,59.0
Shutter Island,Drama,24.0
Alien,Sci-Fi,91.0
American Pie,Drama,38.0
Avengers Infinity War,Drama,61.0
Titanic,History,27.0
American Pie,Biography,85.0
American Pie,Musical,17.0
Rambo II,Sci-Fi,64.0
The Wolf Of Wallstreet,History,71.0
Shrek,Animation,58.0
Star Wars,Sci-Fi,47.0
Seven,Biography,78.0
Terminator 2,Thriller,60.0
Romeo and Juliet,Romance,63.0
Finding Dory,History,72.0
Chronicles of Narnia,Animation,4.0
Transformers,Fantasy,66.0
The Wolf Of Wallstreet,Action,87.0
The Dark Tower,Crime,29.0
Ice Age 1,History,4.0
Shutter Island,Sci-Fi,7.0
SING,Comedy,22.0
Black Panther,Horror,8.0
Interstellar,Fantasy,54.0
Wonder Woman,History,65.0
Friends With Kids,Horror,3.0
The Wolf Of Wallstreet,Crime,73.0
Terminator I,Horror,63.0
The Wolf Of Wallstreet,Adventure,87.0
Limitless,Musical,16.0
Interstellar,Comedy,35.0
Mr. Bean's Holiday,Comedy,78.0
The Conjuring,Sci-Fi,88.0
Snatch,Drama,76.0
Allied,Family,3.0
Rambo I,Drama,22.0
Finding Dory,Horror,24.0
Seven,Drama,30.0
The Dark Knight,Action,48.0
Avengers Infinity War,Horror,47.0
The Notebook,Action,5.0
Star Wars,Adventure,44.0
The Ring,Drama,88.0
Love,Fantasy,45.0
Black Panther,Sci-Fi,39.0
The Martian,Drama,68.0
Ice Age 1,Musical,34.0
Terminator I,History,95.0
The Wolf Of Wallstreet,Family,81.0
American Pie,Family,93.0
Alien,Crime,54.0
The Dark Tower,Romance,13.0
Blood Diamond,Adventure,22.0
Limitless,Horror,97.0
Zootropolis,History,91.0
SING,Crime,27.0
The Wolf Of Wallstreet,History,83.0
SING,Musical,7.0
Rambo I,Drama,18.0
Terminator 2,Adventure,79.0
Batman Begins,Romance,45.0
Allied,Action,85.0
The Wolf Of Wallstreet,Drama,25.0
Seven,Family,67.0
Avatar,Adventure,87.0
Chocolat,Biography,0.0
American Pie,Crime,9.0
Mr. Bean's Holiday,Romance,88.0
Rambo II,Comedy,27.0
Harry Potter and The Sorcerer's Stone,Biography,46.0
Allied,Animation,2.0
Avengers Infinity War,Fantasy,78.0
Friends With Kids,History,78.0
American Pie,Horror,39.0
Casablanca,Animation,8.0
Titanic,History,82.0
Shutter Island,Thriller,37.0
The Ring,Adventure,88.0
Blood Diamond,Crime,0.0
The Conjuring,Horror,8.0
The Conjuring,Sci-Fi,44.0
SING,Biography,66.0
Shrek,Adventure,5.0
Rambo II,Musical,94.0
Finding Dory,Fantasy,23.0
Blood Diamond,Action,48.0
Harry Potter and The Chamber Of Secrets,Horror,14.0
Avatar,Biography,51.0
Rambo II,Thriller,55.0
Black Panther,Drama,87.0
Thor : Ragnarok,Fantasy,50.0
Blood Diamond,Comedy,44.0
Allied,Family,32.0
The Dark Tower,Comedy,31.0
Fantastic Beasts and Where To Find Them,Crime,91.0
The Dark Tower,Fantasy,5.0
Terminator I,Adventure,54.0
Snatch,Thriller,94.0
Allied,Crime,17.0
Star Wars,Drama,56.0
Terminator 2,Comedy,30.0
The Ring,Biography,89.0
Avengers Infinity War,Comedy,51.0
Thor : Ragnarok,Thriller,31.0
Titanic,History,39.0
Chronicles of Narnia,Drama,16.0
Ice Age 1,Drama,78.0
Interstellar,Comedy,71.0
The Dark Knight,Family,19.0
The Conjuring,Thriller,35.0
Iron Man ,Adventure,50.0
Fantastic Beasts and Where To Find Them,Biography,2.0
Casablanca,Action,79.0
Pretty Woman,Fantasy,45.0
Mr. Bean's Holiday,Horror,25.0
Finding Dory,History,36.0
Mr. Bean's Holiday,Crime,43.0
Casablanca,Biography,3.0
Thor : Ragnarok,Animation,1.0
Limitless,Musical,5.0
Blood Diamond,Horror,76.0
Titanic,Comedy,72.0
Harry Potter and The Chamber Of Secrets,History,8.0
Chocolat,Musical,9.0
Chocolat,Action,68.0
Zootropolis,Fantasy,61.0
Avatar,Crime,90.0
Harry Potter and The Chamber Of Secrets,Adventure,64.0
The Wolf Of Wallstreet,Family,69.0
Harry Potter and The Sorcerer's Stone,Fantasy,69.0
Casablanca,Sci-Fi,72.0
Transformers,Biography,10.0
Romeo and Juliet,History,36.0
Friends With Kids,Sci-Fi,96.0
Iron Man ,Romance,28.0
Zootropolis,Animation,75.0
The Notebook,Sci-Fi,66.0
Inside Out,Crime,76.0
Black Panther,Horror,85.0
Rambo I,Family,25.0
Pretty Woman,History,40.0
Inside Out,History,41.0
Chocolat,Animation,25.0
Limitless,Animation,56.0
Seven,Horror,67.0
Star Wars,Comedy,84.0
The Notebook,Action,61.0
Star Wars,Crime,54.0
Pretty Woman,Animation,28.0
The Martian,Action,43.0
Wonder Woman,Action,14.0
Terminator 2,Comedy,7.0
Mr. Bean's Holiday,Horror,82.0
Love,Fantasy,1.0
Snatch,Thriller,80.0
Terminator 2,Romance,20.0
Rambo II,Family,35.0
Casablanca,Thriller,66.0
Shrek,Crime,22.0
Octav,History,72.0
Rambo I,Sci-Fi,3.0
Harry Potter and The Chamber Of Secrets,History,6.0
The Dark Tower,Romance,43.0
Limitless,History,63.0
Casablanca,Comedy,60.0
Limitless,Sci-Fi,34.0
Transformers,Horror,47.0
Rambo II,Horror,38.0
Rambo II,Family,81.0
Harry Potter and The Sorcerer's Stone,Sci-Fi,39.0
Octav,Drama,54.0
Terminator 2,Thriller,55.0
The Martian,Drama,42.0
Transformers,Drama,99.0
Fantastic Beasts and Where To Find Them,Comedy,82.0
Rambo III,Adventure,28.0
The Godfather,Adventure,67.0
Love,Crime,44.0
Wonder Woman,Adventure,53.0
Shrek,Drama,11.0
Seven,Fantasy,69.0
Pretty Woman,Thriller,69.0
Rambo II,Horror,73.0
American Pie,Animation,73.0
The Wolf Of Wallstreet,Adventure,22.0
Interstellar,Biography,38.0
The Conjuring,History,21.0
Friends With Kids,Sci-Fi,40.0
Rambo III,Fantasy,56.0
Terminator 2,Musical,69.0
Casablanca,Biography,96.0
The Dark Knight,Comedy,75.0
Alien,Drama,75.0
Rambo I,Animation,9.0
Mr. Bean's Holiday,Adventure,43.0
Star Wars,Fantasy,12.0
Finding Dory,Thriller,73.0
Titanic,Crime,36.0
Ice Age 2,Drama,51.0
Iron Man ,Biography,75.0
Rambo I,Fantasy,5.0
Pretty Woman,Adventure,28.0
Thor : Ragnarok,Animation,51.0
Harry Potter and The Sorcerer's Stone,Romance,58.0
Batman Begins,Sci-Fi,73.0
Rambo I,Fantasy,41.0
The Martian,Thriller,3.0
Avengers Infinity War,Horror,9.0
The Martian,Musical,25.0
Ice Age 1,Sci-Fi,75.0
Wonder Woman,Adventure,41.0
Casablanca,Adventure,64.0
American Pie,Comedy,96.0
Black Panther,Romance,34.0
Ice Age 1,Thriller,58.0
Black Panther,Comedy,63.0
Batman Begins,Thriller,75.0
Terminator 2,Biography,53.0
Rambo III,Drama,9.0
The Martian,Crime,17.0
Pretty Woman,Romance,18.0
Fantastic Beasts and Where To Find Them,Family,16.0
Titanic,Animation,44.0
Rambo II,Crime,44.0
Avatar,Musical,61.0
Romeo and Juliet,Musical,15.0
Snatch,Musical,32.0
Batman Begins,Fantasy,65.0
Brimstone,Romance,71.0
Love,Biography,31.0
Mr. Bean's Holiday,Crime,45.0
SING,Crime,99.0
Titanic,Musical,50.0
The Dark Tower,Fantasy,90.0
Shutter Island,Action,69.0
The Dark Knight,Animation,48.0
The Wolf Of Wallstreet,Adventure,85.0
Allied,Sci-Fi,25.0
Chronicles of Narnia,Sci-Fi,19.0
Friends With Kids,Thriller,10.0
Avatar,Biography,33.0
Rambo I,Action,99.0
Brimstone,Animation,70.0
Batman Begins,Comedy,99.0
Shrek,Crime,82.0
The Dark Tower,Sci-Fi,44.0
Allied,Drama,48.0
Finding Dory,Fantasy,26.0
Avatar,Animation,62.0
Shutter Island,Fantasy,71.0
Harry Potter and The Chamber Of Secrets,Animation,6.0
Inside Out,Fantasy,70.0
The Conjuring,Adventure,0.0
Blood Diamond,Biography,99.0
Thor : Ragnarok,Biography,50.0
Love,Biography,37.0
Avengers Infinity War,Sci-Fi,98.0
Fantastic Beasts and Where To Find Them,Action,9.0
Batman Begins,Family,31.0
The Godfather,Drama,92.0
The Notebook,Thriller,70.0
Brimstone,Musical,88.0
Star Wars,Family,10.0
Rambo I,Musical,35.0
Avengers Infinity War,Family,35.0
Interstellar,Sci-Fi,66.0
Fantastic Beasts and Where To Find Them,Action,31.0
Seven,Thriller,52.0
Transformers,Adventure,6.0
The Martian,Thriller,75.0
Chocolat,Comedy,38.0
The Godfather,History,54.0
Iron Man ,Thriller,49.0
Batman Begins,Fantasy,4.0
Seven,Biography,57.0
Batman Begins,Biography,32.0
Transformers,Romance,76.0
Shrek,Biography,9.0
Batman Begins,Crime,0.0
The Ring,Family,75.0
Harry Potter and The Chamber Of Secrets,Fantasy,47.0
The Notebook,Thriller,34.0
The Martian,History,91.0
Harry Potter and The Chamber Of Secrets,Romance,65.0
Titanic,Crime,63.0
Iron Man ,Fantasy,47.0
Star Wars,Crime,74.0
Transformers,Family,63.0
Brimstone,Drama,18.0
Alien,Sci-Fi,23.0
Friends With Kids,Crime,53.0
Transformers,Musical,98.0
The Conjuring,Horror,55.0
Wonder Woman,Animation,94.0
The Dark Tower,Horror,94.0
Terminator 2,Comedy,19.0
Avatar,History,11.0
Friends With Kids,Family,14.0
Casablanca,Crime,72.0
Chronicles of Narnia,History,1.0
Titanic,Drama,91.0
Romeo and Juliet,Biography,9.0
Rambo I,Sci-Fi,31.0
Shrek,Drama,8.0
The Wolf Of Wallstreet,Drama,45.0
SING,Biography,29.0
Blood Diamond,Horror,24.0
Brimstone,Musical,11.0
Rambo I,Adventure,85.0
Inside Out,Thriller,72.0
Seven,Drama,54.0
Mr. Bean's Holiday,Crime,97.0
Pretty Woman,Drama,65.0
Chronicles of Narnia,Fantasy,4.0
Love,Musical,63.0
Pretty Woman,Animation,53.0
Romeo and Juliet,Family,74.0
Avengers Infinity War,Romance,47.0
Fantastic Beasts and Where To Find Them,Romance,83.0
SING,Action,26.0
Wonder Woman,Drama,69.0
Limitless,History,97.0
Mr. Bean's Holiday,History,63.0
Interstellar,Thriller,60.0
Shrek,Musical,89.0
Shutter Island,Crime,3.0
Harry Potter and The Sorcerer's Stone,Crime,39.0
The Dark Knight,Drama,53.0
Brimstone,Musical,58.0
The Godfather,Thriller,89.0
Black Panther,Family,16.0
Inside Out,Action,25.0
The Notebook,Biography,41.0
Terminator I,Comedy,22.0
The Wolf Of Wallstreet,Family,42.0
Black Panther,Thriller,28.0
Limitless,Action,6.0
SING,Biography,46.0
Love,Horror,1.0
Titanic,Animation,56.0
Inside Out,Comedy,60.0
Transformers,History,54.0
Avengers Infinity War,Family,25.0
Shrek,Musical,82.0
Batman Begins,Musical,61.0
Titanic,Sci-Fi,51.0
Terminator 2,Musical,2.0
Alien,Comedy,21.0
Harry Potter and The Chamber Of Secrets,History,89.0
Blood Diamond,Comedy,66.0
Wonder Woman,Romance,68.0
Octav,Biography,0.0
Batman Begins,Romance,85.0
Love,Drama,55.0
Pretty Woman,Fantasy,71.0
Wonder Woman,Romance,51.0
Octav,Drama,52.0
Snatch,Adventure,76.0
Friends With Kids,Crime,98.0
Inside Out,Horror,99.0
Terminator I,Thriller,72.0
Limitless,History,66.0
Black Panther,Thriller,53.0
Ice Age 1,Action,23.0
Shrek,Family,13.0
Harry Potter and The Sorcerer's Stone,Biography,54.0
Interstellar,Action,16.0
Chocolat,Musical,82.0
Black Panther,Thriller,13.0
The Wolf Of Wallstreet,Biography,19.0
Pretty Woman,Family,25.0
Octav,Family,96.0
Harry Potter and The Chamber Of Secrets,Sci-Fi,53.0
American Pie,Crime,40.0
Brimstone,Family,15.0
Iron Man ,Musical,81.0
Batman Begins,Adventure,80.0
Avengers Infinity War,Horror,33.0
Chronicles of Narnia,Biography,89.0
The Wolf Of Wallstreet,Sci-Fi,66.0
Friends With Kids,Family,45.0
Zootropolis,Action,31.0
Brimstone,Thriller,1.0
The Ring,Animation,83.0
Casablanca,Sci-Fi,46.0
Fantastic Beasts and Where To Find Them,History,61.0
Terminator I,Musical,88.0
The Dark Knight,Biography,25.0
Inside Out,Action,34.0
Star Wars,Adventure,94.0
The Godfather,Horror,0.0
Love,Comedy,88.0
Allied,Animation,64.0
Chronicles of Narnia,Biography,6.0
SING,Sci-Fi,40.0
The Martian,Sci-Fi,45.0
Octav,Crime,88.0
Iron Man ,Family,58.0
Thor : Ragnarok,Family,93.0
Shutter Island,Fantasy,0.0
The Martian,Adventure,75.0
The Godfather,Crime,73.0
Chronicles of Narnia,Romance,91.0
Limitless,Musical,75.0
The Martian,Musical,55.0
Harry Potter and The Chamber Of Secrets,Comedy,83.0
Octav,Sci-Fi,15.0
Ice Age 2,Adventure,95.0
The Godfather,Thriller,68.0
The Dark Tower,Crime,31.0
Allied,Thriller,68.0
Shrek,Horror,24.0
Alien,Thriller,34.0
Terminator I,Romance,29.0
Friends With Kids,Biography,26.0
Rambo I,Biography,40.0
Pretty Woman,Fantasy,70.0
Terminator 2,History,54.0
Octav,Crime,99.0
SING,Adventure,30.0
American Pie,Sci-Fi,4.0
Ice Age 1,Animation,5.0
The Godfather,History,96.0
The Dark Knight,Comedy,77.0
Interstellar,Romance,26.0
Octav,History,78.0
Romeo and Juliet,Horror,49.0
Iron Man ,History,12.0
Ice Age 1,Musical,40.0
Black Panther,Thriller,78.0
Seven,Comedy,72.0
American Pie,Animation,72.0
Seven,Horror,65.0
Shutter Island,Adventure,96.0
Avatar,Drama,45.0
Star Wars,Animation,16.0
Iron Man ,Fantasy,72.0
Finding Dory,Crime,8.0
Harry Potter and The Chamber Of Secrets,Thriller,2.0
The Wolf Of Wallstreet,Fantasy,77.0
Terminator I,Fantasy,55.0
Titanic,Adventure,1.0
American Pie,Sci-Fi,57.0
Mr. Bean's Holiday,Animation,43.0
Rambo I,Comedy,86.0
Friends With Kids,Musical,67.0
Romeo and Juliet,Drama,23.0
Wonder Woman,Musical,79.0
The Godfather,Adventure,38.0
Shrek,Family,83.0
Blood Diamond,History,93.0
Love,Action,12.0
The Dark Tower,Biography,65.0
Avengers Infinity War,Horror,16.0
Limitless,Thriller,38.0
Alien,Crime,63.0
Finding Dory,Biography,94.0
Zootropolis,Family,30.0
Friends With Kids,Sci-Fi,7.0
Fantastic Beasts and Where To Find Them,Crime,2.0
Batman Begins,Sci-Fi,22.0
Transformers,Musical,26.0
Interstellar,Family,92.0
Transformers,Crime,55.0
Pretty Woman,Family,81.0
The Godfather,Animation,12.0
The Dark Tower,Thriller,95.0
Transformers,Sci-Fi,93.0
Ice Age 2,History,10.0
Shrek,History,13.0
American Pie,Animation,16.0
Shrek,Musical,45.0
Allied,Musical,90.0
Rambo I,Musical,83.0
Rambo III,Comedy,17.0
Inside Out,Biography,99.0
Interstellar,Sci-Fi,77.0
Allied,History,33.0
The Godfather,Horror,98.0
Iron Man ,Musical,46.0
Titanic,Musical,90.0
SING,Drama,46.0
Inside Out,History,42.0
The Notebook,Crime,79.0
Finding Dory,Biography,97.0
Terminator 2,Adventure,94.0
Fantastic Beasts and Where To Find Them,Comedy,4.0
Terminator 2,Romance,87.0
The Notebook,Crime,29.0
Chronicles of Narnia,Action,92.0
Harry Potter and The Sorcerer's Stone,Animation,1.0
Avengers Infinity War,Fantasy,94.0
Star Wars,Horror,78.0
Rambo III,Fantasy,92.0
Limitless,Crime,34.0
Brimstone,Thriller,7.0
The Notebook,Fantasy,85.0
American Pie,Comedy,33.0
The Dark Tower,Adventure,70.0
Pretty Woman,Sci-Fi,60.0
Titanic,Action,82.0
Interstellar,Horror,46.0
Thor : Ragnarok,Thriller,32.0
Pretty Woman,Romance,10.0
Titanic,Adventure,51.0
Rambo I,Comedy,3.0
Friends With Kids,History,34.0
Finding Dory,Sci-Fi,60.0
The Godfather,Sci-Fi,14.0
Romeo and Juliet,Adventure,91.0
Wonder Woman,Horror,49.0
The Ring,Action,42.0
Terminator 2,Crime,23.0
Love,Family,96.0
Transformers,History,77.0
Transformers,Horror,47.0
Harry Potter and The Chamber Of Secrets,Biography,51.0
Terminator I,Comedy,4.0
Seven,Fantasy,10.0
Finding Dory,Sci-Fi,45.0
The Dark Knight,Crime,76.0
The Dark Tower,Thriller,29.0
Batman Begins,Fantasy,50.0
Rambo II,Adventure,44.0
SING,Animation,17.0
Inside Out,Comedy,12.0
Chronicles of Narnia,Biography,55.0
Terminator I,Musical,71.0
Inside Out,Action,39.0
Avengers Infinity War,Horror,60.0
The Dark Knight,Horror,66.0
Thor : Ragnarok,Action,10.0
Shutter Island,History,55.0
Interstellar,Crime,88.0
The Martian,Drama,28.0
The Godfather,Musical,84.0
Love,Horror,47.0
The Martian,History,9.0
The Wolf Of Wallstreet,Animation,24.0
American Pie,Adventure,20.0
Ice Age 2,Romance,8.0
Ice Age 2,Thriller,11.0
Thor : Ragnarok,Adventure,9.0
The Godfather,Romance,13.0
The Conjuring,History,19.0
Romeo and Juliet,Drama,13.0
Avengers Infinity War,History,71.0
Mr. Bean's Holiday,Action,3.0
Rambo I,History,51.0
The Conjuring,Horror,90.0
Octav,Romance,33.0
The Notebook,Action,95.0
SING,Crime,95.0
Titanic,Biography,83.0
Transformers,Musical,68.0
Zootropolis,Sci-Fi,2.0
Ice Age 2,Family,95.0
Terminator 2,Animation,67.0
Interstellar,History,60.0
American Pie,Thriller,42.0
Ice Age 1,Family,15.0
The Ring,Family,4.0
SING,Family,76.0
Wonder Woman,Horror,62.0
The Ring,Family,5.0
Love,Thriller,76.0
The Notebook,Thriller,94.0
Interstellar,Drama,63.0
Allied,Thriller,52.0
Terminator I,Musical,23.0
The Notebook,Thriller,29.0
Friends With Kids,Action,6.0
Romeo and Juliet,Action,59.0
Shrek,Action,18.0
Seven,Animation,35.0
Zootropolis,Horror,36.0
Ice Age 1,Animation,55.0
Chronicles of Narnia,Drama,98.0
Harry Potter and The Sorcerer's Stone,Crime,54.0
Friends With Kids,Family,45.0
Friends With Kids,Crime,36.0
Friends With Kids,Horror,11.0
The Dark Knight,Animation,69.0
Brimstone,Romance,23.0
The Ring,Drama,24.0
Fantastic Beasts and Where To Find Them,Family,0.0
Iron Man ,Animation,82.0
Titanic,Adventure,23.0
Romeo and Juliet,Comedy,6.0
The Dark Knight,Adventure,44.0
Snatch,Romance,32.0
Black Panther,Crime,40.0
Harry Potter and The Chamber Of Secrets,Drama,77.0
Wonder Woman,Adventure,28.0
Terminator I,Animation,43.0
The Dark Knight,Animation,98.0
Transformers,Drama,89.0
Mr. Bean's Holiday,Family,62.0
Batman Begins,History,8.0
Black Panther,Musical,36.0
The Godfather,Adventure,58.0
Wonder Woman,Comedy,3.0
The Wolf Of Wallstreet,Adventure,59.0
Chronicles of Narnia,Fantasy,50.0
Wonder Woman,Adventure,60.0
Mr. Bean's Holiday,Comedy,43.0
SING,History,85.0
Rambo II,Action,34.0
Mr. Bean's Holiday,Fantasy,91.0
Blood Diamond,Comedy,75.0
The Dark Knight,Drama,86.0
The Dark Tower,Romance,0.0
Blood Diamond,Sci-Fi,13.0
Inside Out,Sci-Fi,61.0
Inside Out,Horror,76.0
Inside Out,Biography,20.0
Pretty Woman,Crime,87.0
Shrek,History,50.0
Snatch,Fantasy,42.0
Wonder Woman,Drama,51.0
Rambo I,Family,53.0
Chronicles of Narnia,Comedy,26.0
Shrek,Musical,85.0
Ice Age 1,Musical,5.0
Alien,Sci-Fi,95.0
Wonder Woman,Drama,68.0
The Conjuring,Romance,66.0
Rambo III,Drama,42.0
Love,Drama,34.0
The Notebook,Horror,20.0
The Conjuring,Sci-Fi,73.0
Batman Begins,Biography,18.0
Rambo II,Action,38.0
Interstellar,Thriller,48.0
Zootropolis,Sci-Fi,24.0
Harry Potter and The Chamber Of Secrets,History,93.0
Mr. Bean's Holiday,Biography,28.0
Transformers,Drama,52.0
Octav,Sci-Fi,54.0
Terminator 2,Fantasy,83.0
Star Wars,Biography,92.0
Terminator I,Adventure,38.0
The Dark Knight,Drama,11.0
Fantastic Beasts and Where To Find Them,Romance,15.0
Alien,Crime,41.0
The Ring,History,25.0
The Ring,Adventure,33.0
The Dark Tower,Musical,62.0
The Wolf Of Wallstreet,Musical,78.0
Finding Dory,Thriller,88.0
Shrek,Fantasy,57.0
Mr. Bean's Holiday,Action,47.0
Mr. Bean's Holiday,Drama,39.0
